"division","station_name","station_names","latitude","longitude","lines","comment"
수도권,마산,"{마산,김포FC}",35.236505471146536,128.57705650483354,{김포골드라인},
수도권,마석,{마석},37.652782,127.311767,{경춘선},
수도권,마장,{마장},37.5661,127.042973,{5호선},
수도권,마전,{마전},37.597566,126.666998,{인천 2호선},
수도권,마천,{마천},37.49499,127.152781,{5호선-마천지선},
수도권,마포,{마포},37.539574,126.945932,{5호선},
수도권,만수,{만수},37.454911,126.732094,{인천 2호선},
수도권,망우,{망우},37.59955,127.091909,"{경의중앙선,경춘선}",
수도권,망원,{망원},37.556094,126.910052,{6호선},
수도권,망포,{망포},37.245795,127.057353,{수인분당선},
수도권,매교,{매교},37.265481,127.015678,{수인분당선},
수도권,매봉,{매봉},37.486947,127.046769,{3호선},
수도권,먹골,{먹골},37.610637,127.077725,{7호선},
수도권,면목,"{면목,서일대입구}",37.588579,127.087503,{7호선},
수도권,명동,"{명동,우리금융타운}",37.560989,126.986325,{4호선},
수도권,명일,{명일},37.55137,127.143999,{5호선},
수도권,명학,"{명학,성결대}",37.384653,126.935433,{1호선},
